SK_ID_CURR,TARGET
101005,0.7820903133690116
101008,0.5548780654574534
101020,0.4396887073366951
101021,0.3955412932093255
101024,0.42593698623514237
101025,0.6563823326152921
101026,0.3555677469292632
101031,0.3278239033909351
101041,0.26561682472216785
101051,0.1905718192745752
101055,0.47454507428404485
101056,0.8377467239037231
101057,0.36580033194916384
101064,0.3439126023711913
101079,0.5988495265120559
101087,0.46126043701922603
101090,0.2511649472517321
101092,0.5429381662588931
101097,0.5387155148803616
101099,0.2067583528740106
101107,0.3643239341326589
101118,0.38708030093047424
101125,0.5898548706952471
101126,0.24401931527332346
101128,0.32148515631939273
101136,0.596933169044337
101140,0.670710682816459
101149,0.6050208340611904
101160,0.5064875172875598
101169,0.6975434909811598
101181,0.29215453116503615
101186,0.1634731610553459
101190,0.5702998315567208
101193,0.5537558158077983
101194,0.6550554865645171
101198,0.7046009126107753
101200,0.4370507049377214
101204,0.22505624976085312
101211,0.38619748104281104
101213,0.4884200780383406
101223,0.4298408222562208
101225,0.46802067642246226
101237,0.5472971363139442
101243,0.4909915468717494
101244,0.6799090788819908
101258,0.35322649967281544
101259,0.7182217619929973
101268,0.6863608648016517
101269,0.17657103441583974
101271,0.6924681776925088
101279,0.3737139673283025
101281,0.6112995744811257
101287,0.34703824682580137
101292,0.289567622676927
101294,0.42866617482372005
101296,0.4193034191301901
101297,0.27152987933739964
101299,0.4738154180086441
101301,0.2865026240651539
101305,0.5202909350575379
101308,0.5775632406942504
101318,0.20765138185152143
101327,0.8513557851636745
101329,0.3839500859806275
101332,0.2913028604855527
101337,0.42344128449236207
101343,0.28808390896563685
101345,0.19589631639405383
101346,0.177129361076791
101353,0.17198358765885888
101354,0.6484492558151317
101355,0.7779557154035639
101356,0.29801762981260876
101362,0.5331725502155545
101363,0.8098727418800977
101365,0.2989262470011077
101366,0.41732187124716663
101367,0.6573597343312271
101368,0.1936690833188798
101374,0.7036204100957919
101380,0.17121650774319513
101383,0.22742514349366605
101398,0.22723130674051195
101399,0.8149227368847209
101401,0.6720341267649994
101412,0.4398521652484707
101426,0.37921864786751575
101427,0.9004375472008275
101428,0.6667087441404795
101429,0.677946819087556
101434,0.3107935245861216
101440,0.35238480380588755
101448,0.43635406612413075
101449,0.524483923282258
101465,0.4210224026472572
101467,0.20029812806153593
101472,0.5869311434358012
101478,0.7470924174594502
101497,0.4872032250256328
101504,0.5549720051924928
101547,0.2901460074772496
101548,0.4695178133355299
101555,0.5701670935417156
101570,0.23916370630013448
101572,0.42997931839829356
101578,0.24620811584334132
101580,0.7341591160610158
101588,0.6085664552188554
101602,0.15012847962192266
101610,0.5912627606530826
101614,0.4309578311813604
101616,0.4105707679396508
101643,0.46079995618844594
101644,0.3621232192755987
101649,0.69744815879638
101650,0.4397817663217746
101665,0.11211243857380057
101667,0.5393175637963672
101669,0.32560867675233457
101674,0.5020358310881539
101675,0.28844181027554844
101678,0.6469088803852983
101682,0.5533001278337503
101686,0.47087317299246023
101697,0.6638857313515281
101700,0.801927227599373
101711,0.3394906239281709
101714,0.28625312480374276
101715,0.6808239661578654
101728,0.29610149639757605
101732,0.35593654255798857
101757,0.7172987568418134
101758,0.5376754934991633
101759,0.45467557252377944
101762,0.25908353791825134
101764,0.381547040774095
101780,0.8943365617447119
101784,0.3043955897545362
101789,0.2037589837249202
101816,0.46924544187864015
101819,0.24988148460824078
101827,0.10787236538010582
101863,0.5491085019914234
101867,0.4537848249020392
101870,0.1963698085409768
101873,0.6537752936264157
101878,0.57660680232598
101879,0.27388214215871737
101880,0.22257582023309977
101887,0.5332786443398146
101897,0.18469562518199803
101901,0.5391231753643273
101903,0.8416844098006423
101920,0.379656824974395
101921,0.39342726358275065
101922,0.3321671750144477
101961,0.6425926841604742
101962,0.32171109911335494
101971,0.37372670476291625
101976,0.7345709429408362
102002,0.5301716872466545
102005,0.22222363667254122
102007,0.8761301438057849
102017,0.149410653202274
102019,0.7361157037788678
102029,0.15126113309100814
102051,0.7355923183685572
102052,0.16606063526309117
102054,0.23704047062208417
102062,0.49308278254761245
102067,0.6594528517660767
102068,0.5569337901634921
102070,0.4555283404239793
102090,0.4967563496082168
102092,0.5923485162553798
102099,0.5142720164748261
102100,0.2105572918178555
102112,0.46172009387402635
102113,0.3166081622713355
102122,0.758302326940638
102123,0.5090694969365872
102125,0.28496770351485196
102126,0.8043525546161976
102146,0.39286810186541027
102147,0.5865352339719949
102151,0.33774117881132376
102158,0.6677957786364209
102159,0.38906945001273174
102162,0.5814414941065418
102165,0.4345314477373999
102166,0.3358576638997269
102174,0.24560898107463094
102193,0.7156366890486557
102198,0.2655408551778696
102205,0.6108864549530006
102206,0.2704718059317887
102218,0.22788471915177153
102221,0.3755934243612841
102230,0.49302198020742183
102238,0.64330487778241
102248,0.35498809011436305
102252,0.7995206307513465
102259,0.33320466071943955
102262,0.7154312129001357
102273,0.3651934216704715
102286,0.6543263171781926
102293,0.2395255223438104
102294,0.2692581933069757
102296,0.513572609438575
102298,0.3547039816208183
102303,0.27797458673897724
102309,0.2803806382110642
102315,0.39973358496684236
102340,0.3098327845266772
102342,0.589555561310959
102344,0.5276355124467029
102346,0.48606261878672014
102347,0.25509275628705924
102374,0.40902879237619966
102380,0.2939338107329894
102387,0.28044121245860876
102393,0.40743124268378184
102403,0.2524974809315003
102413,0.40608176274028357
102414,0.13519994835024166
102415,0.34147758634102293
102416,0.5503908374219122
102439,0.3215371652108813
102441,0.5015308251173795
102443,0.24231224067959806
102444,0.629615399773293
102445,0.7050964274672258
102448,0.5240697449647969
102449,0.5729975466587075
102450,0.6943223834312592
102456,0.37128031653960847
102458,0.5176505843273698
102459,0.4501789480511872
102465,0.20457268907117232
102470,0.7843530674424464
102471,0.30228579478454093
102475,0.4207327195489539
102476,0.6249055694970895
102506,0.590283645817327
102509,0.36846450886423543
102519,0.2516405943453226
102522,0.5076193744140541
102545,0.31246471962244876
102549,0.415632164180764
102562,0.20573437052088372
102563,0.31938202158823153
102568,0.5609068409989716
102582,0.5071760233805955
102592,0.1795805588666313
102597,0.6848687923783173
102605,0.34251662674172456
102614,0.3257669075174414
102617,0.4850395450412473
102634,0.5412861559328485
102652,0.3048984291051679
102655,0.169257015667846
102671,0.4767059677020341
102694,0.7542303041512366
102701,0.28300993815620523
102703,0.14657742473655272
102704,0.23744266218649882
102713,0.17373452246871374
102720,0.640106372070015
102731,0.2209635438738491
102733,0.426962002920688
102749,0.2785423012922846
102755,0.3531831496561048
102763,0.3011978571759136
102770,0.3582321026626936
102772,0.5532386248074337
102799,0.7370813194652301
102838,0.25689508232635033
102854,0.3328750809855899
102862,0.6382108640985891
102863,0.3330829291265367
102867,0.24914180634715105
102868,0.2619570069154983
102878,0.5125100693073669
102887,0.5901405282946686
102898,0.7190714181747783
102904,0.6141074595058106
102912,0.48903539811804797
102919,0.21178314868439027
102927,0.5003807378735428
102932,0.31186284719379453
102933,0.7297366746687283
102935,0.32993718828945034
102958,0.3777412556485972
102969,0.5493919165225291
102971,0.13901889321638713
102975,0.314699389342133
102979,0.4978137923586921
102982,0.23950973790212904
102987,0.8178634099493884
102989,0.5610671591219984
102995,0.3871509193079654
102996,0.26716319442205144
103000,0.2430414060630279
103001,0.5681648879066539
103004,0.42304221540331044
103010,0.3152574403536701
103025,0.6689455395494742
103029,0.5251342897442721
103046,0.4622378987058089
103056,0.31240578281637293
103062,0.5408275915181894
103078,0.30680111202337684
103083,0.15255970770863392
103092,0.5653861148487138
103096,0.5210391739836644
103097,0.7599891308222448
103102,0.6313925105693418
103112,0.5720963000029741
103132,0.4061855203927096
103144,0.4972211463480049
103145,0.3717191341423749
103146,0.26446931061825035
103147,0.5744648497219182
103158,0.2620146712339224
103171,0.4356226692139002
103173,0.20211865345127672
103184,0.2773788817324438
103195,0.6698922815525957
103196,0.4068837194751002
103206,0.17683324755705676
103230,0.6676517988320066
103231,0.837754958243228
103232,0.20999123862887406
103239,0.6039044835963782
103240,0.6072812929599922
103243,0.4457036120395223
103252,0.7156474022536834
103258,0.4980079370298171
103259,0.7459286029144251
103279,0.30550374821234866
103280,0.09733449275865368
103286,0.2633518413297811
103287,0.8752314993471116
103290,0.3463820488105855
103298,0.3082665952357872
103315,0.09980112740620685
103319,0.467552258857519
103334,0.5375660710415138
103336,0.5412895904163246
103345,0.3239896185156496
103368,0.26101873566970113
103371,0.8218093329899564
103377,0.36699812964454587
103398,0.24494704818746985
103404,0.3279974212676142
103408,0.763804811448123
103410,0.44450493607428015
103418,0.21590808756548457
103420,0.7645559869106883
103432,0.5952342096006369
103433,0.23758879493864218
103436,0.23932354481814952
103440,0.2886515162769641
103453,0.28315423714568533
103459,0.5814324480802087
103460,0.34213162709107703
103461,0.2073386730576643
103462,0.3177786903399073
103473,0.6066402923201565
103474,0.19808452432147364
103475,0.7584436274618254
103478,0.6507954612117608
103480,0.5739432263027736
103484,0.27889155264078114
103494,0.4533150256275015
103513,0.634743101249121
103515,0.38121373437714406
103516,0.7826499386845674
103525,0.6298997025354636
103541,0.6999288230196521
103544,0.31817004172312685
103562,0.8107355477914464
103570,0.8590443830720453
103572,0.5718097385840367
103574,0.19235043484371628
103575,0.3051086578226384
103591,0.5030942456564311
103594,0.2894653935304747
103609,0.33113875947317284
103613,0.2980666926075277
103614,0.33670806580966034
103615,0.3001094147602824
103624,0.41632832157415545
103625,0.7704492442035434
103628,0.7915558935907101
103629,0.19171729571484608
103647,0.43151910019705614
103648,0.5247472772322622
103651,0.34564440539495217
103658,0.2651642728845451
103668,0.4218138957794456
103669,0.3445236673740267
103676,0.47506560043472623
103682,0.3862998190539377
103683,0.29691900610162214
103689,0.20126998015637398
103725,0.3843680140003274
103733,0.7278694571104452
103744,0.10730448482681162
103762,0.43764905378358354
103771,0.7666102277811399
103773,0.11252017967198456
103783,0.5012992702243596
103784,0.48428182210727694
103808,0.2735895064602517
103812,0.5334853385917495
103813,0.493490130655717
103814,0.3966738645198952
103818,0.7724341149985101
103824,0.23700869311426379
103828,0.21306908367624663
103830,0.8544025574424796
103840,0.20072962895910318
103842,0.6453003181733848
103847,0.6949769839011867
103848,0.49527856167878775
103851,0.22468820429372782
103854,0.7349166965787239
103857,0.7839146183114091
103861,0.13193906550024714
103862,0.662040727395517
103865,0.5748664272213299
103870,0.11767188852605591
103876,0.29361110300393695
103891,0.881748490402741
103908,0.34568933578671357
103914,0.45251582476804714
103918,0.5479904023041575
103940,0.3045698391360998
103963,0.6558904719056295
103966,0.56443335982072
103971,0.49704943481966196
103980,0.5118731893512715
103984,0.5403787071325657
103985,0.3478648150226103
103998,0.8493183634329918
104019,0.22143897472340904
104026,0.4806941511362115
104035,0.5474362341060883
104044,0.5051867199678203
104045,0.3271212689038009
104047,0.7407115467625822
104051,0.24489025822359548
104058,0.3386031542907154
104063,0.14324904250653794
104066,0.5386627453559837
104087,0.20779537903657774
104089,0.2904475568083132
104095,0.29938699010328435
104098,0.7166460538800076
104104,0.22660931978697066
104110,0.8865324277750953
104120,0.41182401836330423
104122,0.23683264968681844
104131,0.23843316597927167
104132,0.5209784265093925
104135,0.31245365429317007
104136,0.3188336987715304
104149,0.47231084217640557
104150,0.3419685491444498
104156,0.7594737116028981
104165,0.6282545090483816
104175,0.3298143194800889
104179,0.525079294429265
104184,0.6988006759801
104206,0.2541757083694515
104216,0.7816532435392499
104230,0.6538235912887934
104257,0.3364942922107686
104272,0.36426967634175184
104273,0.5329314426791162
104278,0.22624016807204358
104294,0.547050566718302
104295,0.3045537925309553
104297,0.1973033466903726
104298,0.36361800011166134
104308,0.4641920275350802
104318,0.3016426696745708
104319,0.45646851009370937
104320,0.5445088240493335
104327,0.43393463223340717
104334,0.4312108580873614
104344,0.3996047432081829
104350,0.1583628777617717
104351,0.5728935718145026
104354,0.3871533212626093
104369,0.7139287555366767
104376,0.562147672904445
104381,0.344992848108235
104384,0.38086260533999255
104391,0.3539572115092861
104394,0.2518906704258479
104398,0.7274616355986419
104402,0.2026596123636873
104408,0.5206283038742453
104409,0.20745835950639446
104410,0.7300232438487327
104412,0.43430916482670534
104417,0.5943555935130997
104424,0.47228594740970975
104426,0.39780665587128605
104435,0.47730599962355436
104445,0.19168833641948144
104458,0.19191816386046665
104460,0.43492221669411196
104466,0.3104161681136751
104472,0.6373477219465191
104473,0.6264159561406307
104479,0.16796010909078293
104480,0.23577320842477367
104482,0.6567914572008305
104499,0.11812607487095071
104501,0.16508569947156024
104502,0.3293051711475447
104506,0.46995865789947017
104510,0.14579794554314
104512,0.3873947354814878
104520,0.6347157693297213
104528,0.424285228355928
104529,0.2170355702820954
104541,0.3648614796031283
104578,0.2575878907135025
104584,0.5986530328130378
104588,0.647020818195606
104602,0.6746603162786905
104610,0.23970806559216348
104611,0.6269530485282141
104618,0.6273611023470075
104620,0.3567168327523193
104622,0.23753902796066784
104624,0.23425050327732583
104625,0.5058551484656363
104634,0.6315541756333094
104639,0.38841153914459464
104646,0.29184989423092944
104647,0.37188253045066444
104652,0.33536588225227504
104670,0.5731194868039932
104677,0.3340337690694884
104685,0.7114794956670941
104691,0.43177661591477756
104696,0.43153860637476854
104699,0.23002149238018962
104712,0.7425039994722211
104714,0.39056365209774596
104717,0.3401041429314806
104718,0.23325652987506118
104740,0.3287704027938504
104741,0.3721887627594435
104743,0.10827165058946472
104744,0.37280025047499077
104747,0.6485934150137816
104767,0.6019649307591298
104772,0.9089357547608139
104776,0.7144409284173625
104779,0.20378180627929082
104814,0.20813596000385023
104815,0.431181594996433
104830,0.5835598707542283
104831,0.764947231999081
104833,0.6493134991723648
104839,0.26355767624439774
104840,0.3946438384931144
104860,0.4485095853340883
104861,0.27558715856108335
104866,0.5229622555866259
104870,0.3207604732680812
104877,0.43376026770697224
104878,0.2044811227940737
104879,0.2909488897831481
104880,0.40141284471135
104899,0.41607014791666774
104906,0.4217720811734809
104907,0.5313160178445725
104913,0.5370836941317326
104916,0.6036329977516522
104921,0.3048589097158723
104930,0.2745898668455508
104931,0.7883725173642324
104936,0.315208651274813
104937,0.4343904292452892
104942,0.2739180730613327
104943,0.2708965974425162
104969,0.46555985417849627
104972,0.7817744491307235
104988,0.6115276274825575
105013,0.23701486711021652
105015,0.28400516921087465
105019,0.43447542152002633
105027,0.4477711271526829
105030,0.46532473758632875
105035,0.8010493867923567
105041,0.2209138233913763
105051,0.5147296728909593
105056,0.3712270796328131
105067,0.9010200840983343
105071,0.5015043119315169
105072,0.34089292858226
105074,0.6490449863837232
105091,0.3932555341149547
105101,0.28887800291307436
105103,0.31094149371527197
105134,0.32012564281033257
105139,0.27751094987452946
105142,0.6882172296951374
105146,0.3846058976320503
105163,0.40570350174560593
105168,0.5988202318459481
105172,0.20034167608684678
105176,0.8379056212724663
105195,0.46834143306009857
105196,0.743827872493443
105197,0.14118472159619475
105203,0.3686791526927393
105223,0.49693492153845226
105227,0.6763340356642391
105228,0.12772543480516274
105230,0.7599147351346872
105231,0.6957264326984732
105239,0.3943549698173685
105242,0.5216470547603335
105244,0.3875118809634997
105245,0.5601289883716121
105248,0.36860865036926627
105249,0.2943746034955424
105266,0.6346874970020074
105271,0.8266630521783159
105276,0.4347540354441276
105282,0.2767640714299897
105292,0.5697611457870688
105297,0.08442025758715169
105332,0.4269671457138059
105333,0.3380784690057037
105343,0.3421785480645617
105344,0.37010799829651053
105345,0.6803936552057896
105357,0.3149567517970788
105359,0.4442494968878202
105366,0.4036211148760758
105367,0.5631379690154078
105370,0.11864284881832644
105377,0.4263408268709499
105390,0.3355910054652403
105399,0.22869727397673076
105403,0.443716286044213
105404,0.30450855350918327
105414,0.40102186857329836
105417,0.48936616304845054
105425,0.616513172896816
105452,0.5207135275565586
105454,0.6224436396547687
105456,0.4693843965815279
105470,0.31434881339319787
105471,0.34564716613340596
105483,0.6176590228887531
105493,0.5576798594850615
105508,0.6160446168197
105514,0.3548243329457159
105515,0.16059626134130608
105528,0.7830361911731546
105529,0.3279828152214317
105531,0.44961301391412783
105532,0.5034425514832812
105558,0.22615608057380918
105574,0.21986609350150316
105578,0.10431456426566942
105584,0.83138057514234
105595,0.5191452448457519
105617,0.48146543219891313
105618,0.30184627869277075
105621,0.33291310786872735
105625,0.38097588557440387
105629,0.5196341060198248
105630,0.12382336076636467
105634,0.20007667350005498
105635,0.1924427816076883
105641,0.660415348260147
105647,0.6023100386516714
105648,0.4977697644861321
105655,0.29107551363167733
105657,0.2573316577612575
105672,0.435452526019826
105678,0.6242613666946835
105682,0.4314899081203609
105691,0.3647322236772933
105692,0.21656016203942297
105706,0.4083468971995297
105712,0.49359851301039787
105720,0.3348215818847711
105734,0.1276623689214432
105735,0.36195703073044944
105736,0.6058565676076051
105737,0.18039677792075035
105738,0.6474989132023378
105740,0.8053347029800754
105744,0.3972460117047908
105747,0.5960830608680747
105749,0.7280431908937756
105754,0.479089920538347
105758,0.32322930466781397
105760,0.38687283641166986
105767,0.6252165032276341
105784,0.6977518979293301
105791,0.3953859911366673
105802,0.572065217029168
105807,0.6527930632443637
105809,0.2720834747143494
105816,0.3881277476535755
105817,0.26067972603900647
105824,0.5285045909627838
105832,0.5420827647508775
105856,0.28967692754649377
105865,0.3097894799538411
105899,0.6503544701198523
105906,0.2559850958648539
105916,0.534129333087276
105923,0.5028868917168163
105937,0.6683006873752712
105965,0.20438703833722638
105966,0.5201265263622892
105968,0.4149541536766769
105973,0.25728287080219076
105976,0.5667259440733058
105978,0.3987598861751362
105979,0.29872239381346455
105991,0.4441630306882184
105998,0.5435512372887833
105999,0.3875225218664462
106000,0.7387627064306083
106001,0.47061359164819433
106010,0.5347731154202263
106011,0.3440126994922691
106013,0.6571391881416747
106015,0.32665240789330074
106026,0.14231498570824777
106032,0.3924824152985611
106035,0.810666892736786
106040,0.39990584669285595
106041,0.6343275706706004
106044,0.155668064968676
106053,0.7933264598247748
106054,0.19129303987014507
106065,0.7060847127509323
106081,0.37895562396433774
106083,0.4362590802040638
106087,0.2859932838641611
106090,0.4690802000932182
106101,0.12096661469537237
106102,0.3666904484161711
106109,0.6011510197935027
106116,0.5000649666616918
106150,0.14085154280298848
106155,0.6974351167802593
106166,0.25736803604638814
106176,0.520039376912083
106189,0.3127636930070217
106199,0.5179985170613624
106205,0.40194641150576055
106206,0.5625107144800976
106211,0.42384073229027125
106214,0.2094821726336702
106216,0.4360602772168128
106217,0.48095760780976676
106225,0.42827001707725604
106249,0.2603338483012579
106256,0.5706457081471775
106258,0.47540892513360855
106261,0.3608587724357847
106262,0.6570302599512141
106264,0.17634353676412035
106271,0.39635389979646074
106276,0.29362878224820926
106277,0.5885578264398506
106286,0.6185906918756676
106293,0.23193439869384402
106295,0.49513886500922405
106296,0.39980026595264073
106297,0.6247519619396
106298,0.26515050166157994
106311,0.2252900765484732
106314,0.5407504719592545
106320,0.428558992134497
106334,0.4367039327501355
106346,0.6989500105516839
106347,0.2358716865567554
106349,0.3226989612001407
106354,0.3051475573858165
106360,0.23681278770520306
106373,0.6799961322155719
106377,0.5043970349033511
106386,0.7627761585117044
106387,0.47466593177477484
106391,0.12601416126509943
106401,0.5675360168307081
106411,0.6126754215261933
106413,0.8436896911665043
106426,0.49390608126096475
106427,0.40736559389187943
106428,0.5612272920086272
106434,0.37956202375619724
106438,0.4553888234908941
106440,0.3779310454423029
106441,0.3051899153264813
106452,0.6479857269046361
106453,0.5650467440030998
106454,0.33285847719580686
106457,0.6080534096201151
106484,0.3870735352829197
106488,0.6554972911180884
106491,0.643869635072452
106514,0.61728311222123
106527,0.6108768647826854
106528,0.553290638133578
106529,0.11761097617955142
106534,0.7545203130276543
106550,0.8218403966008712
106577,0.4100592807445654
106585,0.5113053890252888
106590,0.20516473386675751
106607,0.2861749154629689
106610,0.5229100719471792
106611,0.30640736163892107
106612,0.5487494238685228
106624,0.3277038018674878
106631,0.2511399837198312
106647,0.8468006189315374
106660,0.7238492917726966
106674,0.4158772796591087
106687,0.30175198496019556
106712,0.34372430268167903
106713,0.36598719208634367
106717,0.26230464906050704
106720,0.6292591995804963
106721,0.4993032991869955
106724,0.3441855710291295
106735,0.5369672787447518
106739,0.4927452895593671
106740,0.5841003160162506
106754,0.4388638110277598
106760,0.8192100835255492
106761,0.4241925372848545
106784,0.6660530095155753
106787,0.4884027622197495
106797,0.11630444460004473
106798,0.6013076502675994
106802,0.5237815034007407
106803,0.5638359758291596
106804,0.8621644435490888
106805,0.3587788533795855
106810,0.577171422725364
106812,0.7008227832700614
106813,0.37088724293187864
106817,0.5114132539099299
106822,0.3107763647963946
106823,0.3096179510465422
106827,0.24297141041702255
106841,0.40664438528766933
106851,0.7051603350000716
106852,0.3950377183056004
106853,0.6308871955071673
106854,0.9056514507677504
106861,0.44621494126088107
106873,0.5323143088170731
106877,0.2834049144223314
106878,0.20464917879103714
106881,0.55486247073893
106900,0.2218636803872897
106906,0.4177704921118787
106907,0.5561502115614884
106914,0.6161326952743814
106916,0.3783615736275218
106924,0.15333447502281208
106931,0.22496420227677164
106936,0.5977710783208902
106937,0.6124093728716833
106938,0.353551788040624
106939,0.4208959337855589
106943,0.34228016023625735
106944,0.5494782900447782
106967,0.2914386874389008
106980,0.40875655373837716
106986,0.3838948306602317
106987,0.29227264338488745
106990,0.29380888525701104
107013,0.10985527202599481
107023,0.3156799988024312
107033,0.6023710337400877
107037,0.6502615612189934
107048,0.3408484305097011
107071,0.34897735606783564
107081,0.1030017467482482
107113,0.501962848789994
107130,0.3793166153761588
107131,0.31476617933996504
107145,0.6142679483842577
107156,0.5099464194345815
107219,0.6926843149261753
107222,0.6087935247660559
107223,0.8924075433408639
107232,0.5772609608731726
107245,0.4988893987020096
107246,0.2254149337964034
107247,0.44080438632537217
107256,0.17522351126050525
107259,0.18805545689984163
107260,0.1135765913415853
107279,0.7770154506498842
107280,0.405571741305641
107281,0.2746488657440342
107285,0.2834485349137409
107329,0.23744321770905685
107337,0.6678376606987412
107349,0.3723215399092826
107350,0.3021753544037721
107351,0.28432744927494497
107359,0.8078169360188413
107391,0.6482606398889457
107394,0.2615136803294954
107395,0.17578491623187226
107406,0.2922512691397191
107416,0.6291321253419927
107417,0.3318411301486129
107418,0.4843175419643868
107419,0.40545848229763637
107444,0.1875914809207959
107445,0.3795862990301551
107446,0.5769866788237372
107460,0.6129126076935641
107470,0.34239262986586577
107475,0.5285945049906803
107520,0.36168327462164485
107526,0.5149153704769157
107527,0.1908584876992511
107530,0.12398387171456327
107532,0.5870150721088718
107534,0.5594926649187651
107535,0.6045342606388641
107554,0.785937309994716
107556,0.20774638605687945
107559,0.6717406010328465
107561,0.26734160625070563
107564,0.6053543553416265
107566,0.24654500335176574
107571,0.3228492433027335
107590,0.6227754591887755
107602,0.5936127614887128
107625,0.4554329549473913
107626,0.8900771558838624
107635,0.1813904790024657
107636,0.48713126716036004
107645,0.49038781005729876
107652,0.8020412893434827
107655,0.2149955716860453
107668,0.2875862728554059
107670,0.35954319445255534
107677,0.11661418329513397
107680,0.6045401839478504
107683,0.7255465177331686
107684,0.25487120161093857
107691,0.42746038555125565
107692,0.4257905426189212
107703,0.260731563748582
107709,0.13068643037378339
107710,0.4943879203977688
107721,0.756631867190711
107725,0.5728684216392784
107727,0.45380204594336393
107739,0.1853522749756391
107740,0.5641895379832874
107741,0.3880483464856659
107747,0.3733916189143205
107765,0.8410118152327862
107768,0.23584388798447672
107775,0.766944812036099
107782,0.7982593779121261
107790,0.5185379963698692
107801,0.36113099353152683
107807,0.18619780969629204
107811,0.42736497382796224
107817,0.41830535021481113
107826,0.2971601392668134
107838,0.4735167995075818
107839,0.35265190521721235
107843,0.4607875993418932
107847,0.543678449594237
107849,0.7240565169614311
107850,0.5484694518650812
107867,0.47106303143201805
107871,0.5816418142367699
107908,0.20414485418791264
107913,0.5716994126180722
107927,0.36131438227426554
107931,0.46189877114135675
107955,0.2014550796838476
107962,0.6503176420763738
107977,0.3983416900767239
107978,0.6625919060394038
107993,0.323535892424854
108010,0.7244729882319609
108016,0.3034375989704591
108018,0.9000009464883819
108027,0.6912443887164654
108045,0.6791882759103505
108069,0.5811053213840595
108082,0.34442474477034424
108089,0.418593484291981
108092,0.3296883108470971
108106,0.24116750420559302
108112,0.4690451546579108
108120,0.46327369888183384
108122,0.6457977527047745
108135,0.5606642369008269
108170,0.17919191263826395
108171,0.48553313260939696
108177,0.18897747555487107
108180,0.5031389266626115
108183,0.3706724009494549
108184,0.27234338227959587
108185,0.4192302257411396
108192,0.4379606383321044
108195,0.7203458679145351
108196,0.5850859817960652
108218,0.2580182669019353
108219,0.7125561400301079
108243,0.5886966887016883
108249,0.20348268296578007
108251,0.13548880606115002
108274,0.30092669788709187
108280,0.93226874496518
108289,0.26030822667028863
108292,0.38499601029177016
108295,0.3794994962812179
108327,0.14852339383268917
